Compound  SmmetryNum  SymetGroup
H6Cs2O12P4  2  (P-1)
H6F12N2Sb2  15  (C2/c)
H6F22N2Sb4  2  (P-1)
H6Hf1Na2O6  148  (R-3)
H6Hf1O10P2  4  (P21)
H6La1O12P3  174  (P-6)
H8Er2O16S3  2  (P-1)
H8Eu2O16S3  2  (P-1)
H8Fe1O10P2  14  (P21/c)
H8Fe3O12P2  14  (P21/c)
H8Ga1Li1N4  4  (P21)
H8Ga1Li1N4  14  (P21/c)
H8Ga1N4Na1  14  (P21/c)
H8I2Mg1O10  14  (P21/c)
H8I2Ni1O10  14  (P21/c)
H8K2Mo2O15  2  (P-1)
H8Li3N4Na1  82  (I-4)
H8Li4O12P2  14  (P21/c)
H8Mg1O10P2  14  (P21/c)
H8Mg1O14V4  2  (P-1)
H8Mn1N4Na2  14  (P21/c)
H8Mo4N2O13  2  (P-1)
H8N2Ni1O10  2  (P-1)
H8N4Te1Zn1  4  (P21)
H8Na4O16P4  2  (P-1)
H8Na6O14P4  2  (P-1)
H8Ni1O10P2  14  (P21/c)
H8Ni1O10V2  15  (C2/c)
H8Np1O9Rb3  15  (C2/c)
H8O10P2Zn1  14  (P21/c)
H8O8Pt1Sr2  14  (P21/c)
In1K1O6Te2  62  (Pnma)
In1K2Na1P2  72  (Ibam)
In1K2Na3O4  58  (Pnnm)
In1K3Na2O4  14  (P21/c)
In1La1O2S1  99  (P4mm)
In1Li1O7P2  4  (P21)
In1Li1O8W2  15  (C2/c)
In1N2O1Re1  25  (Pmm2)
In1Na1O7P2  14  (P21/c)
In1Na1O8W2  13  (P2/c)
In1Na3O8P2  14  (P21/c)
In1Na3O8P2  11  (P21/m)
In1O2S1Sc1  99  (P4mm)
In1O7P2Rb1  14  (P21/c)
In1O8Rb1W2  164  (P-3m1)
In1O8Se2V1  6  (Pm)
In1O8Te2V1  14  (P21/c)
In1P2S6Tl1  4  (P21)
Ir1K1Li6O6  166  (R-3m)
Ir1K3N6O12  225  (Fm-3m)
Ir1La1O2S1  1  (P1)
Ir1O6Sr2Y1  14  (P21/c)
K1La1O12P4  36  (Cmc21)
K1La1O12P4  4  (P21)
K1La1O3Pd1  12  (C2/m)
K2O6Si2Zn1  20  (C2221)
K2O7Si2Zr1  14  (P21/c)
K2O7Sr1Ta2  139  (I4/mmm)
K2O9Si3Sn1  176  (P63/m)
K2O9Si3Ti1  176  (P63/m)
K2O9Si3Ti1  146  (R3)
K2O9Si3Zr1  174  (P-6)
K2O9Si3Zr1  176  (P63/m)
K2O9Si3Zr1  143  (P3)
K2P2Se6Zn1  14  (P21/c)
K3La1O9Te2  194  (P63/mmc)
K3Li3O6Te1  62  (Pnma)
K3Lu1O7Si2  194  (P63/mmc)
K3Mo2Na1O8  15  (C2/c)
K3N6O12Rh1  225  (Fm-3m)
K3Na1O6Th2  15  (C2/c)
K3Na1O8Se2  15  (C2/c)
K3Na1O8Se2  164  (P-3m1)
K3Na1O9Re2  194  (P63/mmc)
K3Na2P3Sn1  64  (Cmce)
K3O7Sc1Si2  194  (P63/mmc)
K4Mg1O12W3  2  (P-1)
K4Na2O6Te1  14  (P21/c)
K4Na2O6Tl2  14  (P21/c)
K4O12Sr1U3  229  (Im-3m)
Li2Ni1O8W2  2  (P-1)
Li2O15P2U3  141  (I41/amd)
Li2O15U3V2  141  (I41/amd)
Li2O20P4U3  2  (P-1)
Li2O6Te1W1  14  (P21/c)
Li2O7P2Pd1  74  (Imma)
Li4O8P2Zn1  4  (P21)
Li4O8P2Zn1  14  (P21/c)
Lu1Na1O7P2  14  (P21/c)
Lu1Na1P2S6  2  (P-1)
Lu1O7P2Rb1  14  (P21/c)
Lu1O8P2Rb3  164  (P-3m1)
Lu1O8Rb1S2  13  (P2/c)
Mg1O2S1Te1  1  (P1)
Mg1O4P1Rb1  62  (Pnma)
Mg1O4P1Rb1  33  (Pna21)
Mg1O6Pb2U1  14  (P21/c)
Mg1O6Pb2W1  62  (Pnma)
Mg1O6Pb2W1  225  (Fm-3m)
Mg1O6Sr2U1  14  (P21/c)
Mg1O6Sr2W1  225  (Fm-3m)
Mg1O6Sr2W1  87  (I4/m)
Mg1O7P2Sr1  14  (P21/c)
Mg4N12P6S1  217  (I-43m)
Mn1O4P1Rb1  4  (P21)
Na1P1Pd1S4  140  (I4/mcm)
Na1P2S6Sb1  14  (P21/c)
Na1P2S6Sb1  4  (P21)
Na1S7Si1Y3  173  (P63)
Na10Sn12Sr1  217  (I-43m)
Na16O28Ti10  2  (P-1)
Na2O1S2Ti1  14  (P21/c)
Na2O10U1W2  2  (P-1)
Na2O7P2Pb1  2  (P-1)
Na2O7P2Pd1  15  (C2/c)
Na2O7P2Zn1  136  (P42/mnm)
Na2O7Te1U1  40  (Ama2)
Na2O7V2Zn1  113  (P-421m)
Na2O8P2Th1  15  (C2/c)
Na3O12S3V1  148  (R-3)
Na3O8P1Si2  19  (P212121)
Na3O9P2Sb1  19  (P212121)
Na5O16W4Y1  88  (I41/a)
Nb1O2Rb1S1  38  (Amm2)
Nb1O6P1Tl2  148  (R-3)
Nb1O6Sr2Y1  14  (P21/c)
Nb1O8P2Rb1  14  (P21/c)
Nb1O8P2Tl1  14  (P21/c)
Nb1O8Rb1V2  62  (Pnma)
Nb1O8Te2Y1  12  (C2/m)
O8P2Sn1Sr1  15  (C2/c)
O8P2Sr1Ti1  15  (C2/c)
O8P2Sr1Zn2  14  (P21/c)
O8P2Sr1Zr1  2  (P-1)
O8Pb1Se2U1  26  (Pmc21)
O8Pb1Te2U1  14  (P21/c)
O8Pb2Te1U1  14  (P21/c)
O8Rb1S2Tl1  155  (R32)
O8Rb1Ta1V2  62  (Pnma)
O8Sc1Se2V1  14  (P21/c)
O8Sc1Te2V1  14  (P21/c)
O8Se2Sr1U1  2  (P-1)
O8Ta1Tl1V2  62  (Pnma)
O8Te2Tl2U1  2  (P-1)
O8Te2Tl2U1  14  (P21/c)
O9P3Tl1Zn1  57  (Pbcm)
O9Se1Th1V2  57  (Pbcm)
P1Pb1Rb1S4  19  (P212121)
P1Pb1Rb1S4  62  (Pnma)
P1Pb1S4Tl1  62  (Pnma)
P1S4Sn1Tl1  33  (Pna21)
P1S4Sr1Tl1  62  (Pnma)
P1S5Ti1Tl1  2  (P-1)
P2S6Sb1Tl1  4  (P21)
P2S7Sc1Tl1  5  (C2)
Ag1Np1O5Se1  14  (P21/c)
Ag1Np1O5Se1  2  (P-1)
Ag1O3Te1Tl1  45  (Iba2)
Ag1P2Sc1Se6  163  (P-31c)
Ag1Pb1S3Sb1  14  (P21/c)
Ag1Rb1Se3U1  63  (Cmcm)
Ag1Rb2S4Sb1  14  (P21/c)
Ag1Rb2S4Ta1  70  (Fddd)
Ag1Rb2Se4V1  70  (Fddd)
Ag1S4Ta1Tl2  14  (P21/c)
Ag2As1Cs1S3  14  (P21/c)
Ag2Ba1Ge1S4  121  (I-42m)
Ag2Ba1Hg2O4  125  (P4/nbm)
Ag2Ba1S4Sn1  23  (I222)
Ag2Bi1Cs1S3  14  (P21/c)
Ag2Br6Hg7P8  12  (C2/m)
Ag2Ca1O12V4  125  (P4/nbm)
Ag2Cd1Ge1S4  31  (Pmn21)
Ag2Cd1Ge1S4  33  (Pna21)
Ag2Cs2P2Se6  14  (P21/c)
Ag2Cs2S4Ti1  132  (P42/mcm)
Ag2Cs3S8Sb3  11  (P21/m)
Ag2Fe1S4Si1  7  (Pc)
Ag2Fe1S4Sn1  121  (I-42m)
Ag2Ge1In2S6  9  (Cc)
Al1Cd1La3S7  173  (P63)
Al1Co1Mn1V1  216  (F-43m)
Al1Cr1Hf1V1  216  (F-43m)
Al1Cr1Ti1V1  216  (F-43m)
Al1Cr1V1Zr1  216  (F-43m)
Al1Cs1F6Pd1  62  (Pnma)
Al1Cs1Mo2O8  164  (P-3m1)
Al1Cs1O4Si1  33  (Pna21)
Al1Cs2F6Na1  166  (R-3m)
Al1Cs2F6Na1  12  (C2/m)
Al1Cs3Ge2O7  15  (C2/c)
Al1Cs6K3Sb4  194  (P63/mmc)
Al1F6Li1Mg1  150  (P321)
Al1F6Li1Na2  14  (P21/c)
Al1F6Li1Sr1  14  (P21/c)
Al1F6Li1Sr1  163  (P-31c)
Al1F6Na1Rb2  225  (Fm-3m)
Al1F6Pd1Rb1  62  (Pnma)
Al1F7Mg1Na2  44  (Imm2)
Al1F7Mg1Na2  24  (I212121)
Al1F7Mg1Na2  46  (Ima2)
Al1F7Mg1Na2  74  (Imma)
Al1F7Na2Zn1  74  (Imma)
Al1Fe1La3S7  173  (P63)
Al1Ge1Li1O4  148  (R-3)
Al3B4O12Pr1  15  (C2/c)
Al3B4O12Tm1  155  (R32)
Al3Cs1O20P6  41  (Aea2)
Al3Eu1O8Pb2  224  (Pn-3m)
Al3F12K2Na1  11  (P21/m)
Al3Li1N4Sr1  2  (P-1)
Al3Lu1O8Pb2  224  (Pn-3m)
Al3O20P6Rb1  20  (C2221)
Al4Be1Mg1O8  186  (P63mc)
Al4O15Sr6Y2  5  (C2)
Al6Ca4O16S1  197  (I23)
Al6Ca4O16W1  217  (I-43m)
Am2Cs2O16S3  113  (P-421m)
As1Au1F9Sb1  14  (P21/c)
As1B1Ba1F10  62  (Pnma)
As1Ba1Cd1F1  129  (P4/nmm)
As1Ba1F1Zn1  129  (P4/nmm)
As1Ba1K1Se3  14  (P21/c)
As1Be1Cs1O4  33  (Pna21)
As1Bi1Ca2O6  36  (Cmc21)
As1Bi1Cd2O6  36  (Cmc21)
As1Bi1Cu2O6  62  (Pnma)
As1Bi1Mg2O6  63  (Cmcm)
As1Bi1O5Pb1  12  (C2/m)
As1Br1Hg3O4  198  (P213)
As2Ba1Hg1O7  2  (P-1)
As2Ba1Ni2O8  148  (R-3)
As2Ba1O7Zn1  14  (P21/c)
As2Ba2O2Zn3  139  (I4/mmm)
As2Br1La3O7  136  (P42/mnm)
As2Cd1Ge1K1  2  (P-1)
As2Cd1Hg4I4  4  (P21)
As2Cd1O7Sr1  2  (P-1)
As2Cl1La3O7  136  (P42/mnm)
As2Cl2In2O5  2  (P-1)
As2Co2O8Sr1  2  (P-1)
As2Cr2O9Rb2  62  (Pnma)
As2Cs2F10O1  11  (P21/m)
As2Cs2O8Th1  141  (I41/amd)
As2Cs4Mn1S8  2  (P-1)
As2F12N2Se3  5  (C2)
As2Ga1K2Li1  64  (Cmce)
As2Ga1K2Na1  72  (Ibam)
As2Ga1Li1O7  5  (C2)
As2Hg1O7Sr1  2  (P-1)
As2In1K2Li1  64  (Cmce)
As2In1K2Na1  72  (Ibam)
As2In1Na1O7  15  (C2/c)
As2In1O7Rb1  2  (P-1)
As2In1O7Tl1  2  (P-1)
Au1Na1O14S4  14  (P21/c)
Au1Na2O2Rb1  58  (Pnnm)
Au1O8Rb1Se2  12  (C2/m)
Au1Rb1Se3U1  63  (Cmcm)
Au1Rb1Te3U1  63  (Cmcm)
Au1Rb2S4Sb1  57  (Pbcm)
Au2Ba1O16S4  12  (C2/m)
Au2Cd2Cs2S4  67  (Cmme)
Au2Cd2Rb2S4  54  (Pcca)
Au2Cs2S4Sn1  70  (Fddd)
Au2Mg1O16S4  43  (Fdd2)
Au2O16S4Sr1  15  (C2/c)
Au2P2Se6Tl2  12  (C2/m)
B1Bi1Cd1F10  14  (P21/c)
B1Cd1F10Ta1  14  (P21/c)
B1Cs1I14Zr6  64  (Cmce)
B1F1K1O4P1  9  (Cc)
B1F1N1O1Y1  1  (P1)
B1F7N2O1S2  11  (P21/m)
B2Ba3O12Ti3  189  (P-62m)
B2Cd1F10Xe1  14  (P21/c)
B2Mo1O12Pb6  63  (Cmcm)
B3Bi1Cd4O10  8  (Cm)
B3Ca4La1O10  8  (Cm)
B4Ba1O12Sb2  15  (C2/c)
Ba1Ca1O6Sn2  26  (Pmc21)
Ba1Ca1O6Sn2  31  (Pmn21)
Ba1Ca2O9Si3  2  (P-1)
Ba1Ca4Co2N4  130  (P4/ncc)
Ba1Ca6O17P4  12  (C2/m)
Ba1Cd1F1Sb1  129  (P4/nmm)
Ba1Cd1F7Ga1  15  (C2/c)
Ba1Cd1K2Sb2  26  (Pmc21)
Ba1Ce1S6Sn2  26  (Pmc21)
Ba1Ce2In2S7  55  (Pbam)
Ba1Ce2S5Zn1  140  (I4/mcm)
Ba1Cl1O2Sb1  63  (Cmcm)
Ba1Cl2Hg2O2  127  (P4/mbm)
Ba1Co1F6Li1  14  (P21/c)
Ba1Co2O7Si2  15  (C2/c)
Ba1Cr2F9Na1  14  (P21/c)
Ba1Cu1F1Se1  129  (P4/nmm)
Ba1Cu1F1Te1  129  (P4/nmm)
Ba1Cu1F7Fe1  9  (Cc)
Ba1Cu1La1S3  62  (Pnma)
Ba1Cu1O6Se2  31  (Pmn21)
Ba1Cu1O6Si2  119  (I-4m2)
Ba1Cu1S3Sc1  63  (Cmcm)
Ba1Cu1Se3Y1  63  (Cmcm)
Ba1Cu1Te3Y1  63  (Cmcm)
Ba1Nd2O5Zn1  140  (I4/mcm)
Ba1O10Si3Y2  11  (P21/m)
Ba1O14Sr4U3  64  (Cmce)
Ba1O17Si5Y4  11  (P21/m)
Ba1O4Si1Zn1  173  (P63)
Ba1O6Pd1Se2  15  (C2/c)
Ba1O6Sn2Sr1  26  (Pmc21)
Ba1O6Sn2Sr1  31  (Pmn21)
Ba1O7Si2Ti1  2  (P-1)
Ba1O7Si2Zn2  36  (Cmc21)
Ba1O7Sr1Ta2  71  (Immm)
Ba1O7Te2Zn1  40  (Ama2)
Ba1O9Si3Sn1  188  (P-6c2)
Ba1O9Si3Ti1  188  (P-6c2)
Ba1Rb1S4Ta1  62  (Pnma)
Ba1Rb1Se4V1  62  (Pnma)
Ba10O24P6S1  147  (P-3)
Ba2Bi1Ga1S5  62  (Pnma)
Ba2Bi1In1S5  36  (Cmc21)
Ba2Bi1Ir1O6  225  (Fm-3m)
Ba2Bi1Ir1O6  148  (R-3)
Ba2Bi1Ir1O6  2  (P-1)
Ba2Bi1La1O6  12  (C2/m)
Ba2Bi1O6Sb1  12  (C2/m)
Ba2Bi1O6Sb1  148  (R-3)
Ba2Ir1La1O6  225  (Fm-3m)
Ba2Ir1Lu1O6  14  (P21/c)
Ba2Ir1O6Pr1  128  (P4/mnc)
Ba2Ir1O6Sc1  14  (P21/c)
Ba2Ir1O6Sc1  225  (Fm-3m)
Ba2La1Nb1O6  12  (C2/m)
Ba2La1O6Sb1  14  (P21/c)
Ba2La1O6Ta1  12  (C2/m)
Ba2La1O6Ta1  14  (P21/c)
Ba2Li1N4Re1  11  (P21/m)
Ba2Li1O6Re1  225  (Fm-3m)
Ba2Li3N4Nb1  15  (C2/c)
Ba2Li3N4Ta1  15  (C2/c)
Ba2Lu1Nb1O6  225  (Fm-3m)
Ba2Lu1O6Sb1  225  (Fm-3m)
Ba2Lu1O6Ta1  225  (Fm-3m)
Ba2Mg1O6Te1  225  (Fm-3m)
Ba2Mg1O7Si2  113  (P-421m)
Ba2Mg1O7Si2  15  (C2/c)
Ba2Mn1O6Re1  225  (Fm-3m)
Ba2Na1O6Re1  225  (Fm-3m)
Ba2Nb1O6Tb1  87  (I4/m)
Ba2Ni1O6Os1  164  (P-3m1)
Ba2O11Te2V2  11  (P21/m)
Ba2O18Te3V4  15  (C2/c)
Ba5Cl1O12V3  176  (P63/m)
Ba5Cl2O9Ru2  194  (P63/mmc)
Ba5Cl2O9Ta2  194  (P63/mmc)
Ba5Cl6O4Si1  15  (C2/c)
Ba5In4S7Te4  44  (Imm2)
Ba5N1O18Re3  185  (P63cm)
Ba6O17Ti4Y2  194  (P63/mmc)
Ba7F8In2Se6  12  (C2/m)
Ba8O24Re2W3  166  (R-3m)
Ba9O24Si6Y2  148  (R-3)
Be1Ca2O7Si2  113  (P-421m)
Be1Cs1F4Li1  14  (P21/c)
Be1Ge1Na2O4  14  (P21/c)
Be1Li2O4Si1  20  (C2221)
Be1Li2O4Si1  7  (Pc)
Be1Na2O4Si1  14  (P21/c)
Be2Dy2Ge1O7  113  (P-421m)
Be2F7Li1Na2  113  (P-421m)
Be2F7Li2Rb1  14  (P21/c)
Be2F8Li1Na3  14  (P21/c)
Be2Ge1La2O7  113  (P-421m)
Be2Ge1O7Pr2  113  (P-421m)
Be2Ho2O7Si1  113  (P-421m)
Be2K2O15Si6  36  (Cmc21)
Be2O10P3Rb1  15  (C2/c)
Bi2Br1Ho1O4  123  (P4/mmm)
Bi2Br1Lu1O4  123  (P4/mmm)
Bi2Ca1O9Ta2  36  (Cmc21)
Bi2Cd1Cs2S5  62  (Pnma)
Bi2Cd1Ge1O6  60  (Pbcn)
Bi2Cd1Ge1O6  14  (P21/c)
Bi2Cl1Ho1O4  123  (P4/mmm)
Bi2Cl1In1S4  12  (C2/m)
Bi2Cl1Lu1O4  123  (P4/mmm)
Bi2Cl8Hg3S2  12  (C2/m)
Bi2Co1Mn1O6  5  (C2)
Bi2Cr1Fe1O6  146  (R3)
Bi2Cs1Cu1S4  36  (Cmc21)
Bi2Cs2S5Zn1  62  (Pnma)
Bi2Fe1O6Ti1  146  (R3)
Bi2Mn1Ni1O6  5  (C2)
Bi2Nb2O9Pb1  123  (P4/mmm)
Bi2Nb2O9Pb1  36  (Cmc21)
Bi2Nb2O9Sr1  36  (Cmc21)
Bi2O10Pb2V2  2  (P-1)
Bi2O10Pb2V2  1  (P1)
Bi2O10S1Te2  15  (C2/c)
Bi2O10Te2W1  15  (C2/c)
Bi2O16Te2W3  15  (C2/c)
Bi2O2Se3Sr2  14  (P21/c)
Br4Fe3O4Sb2  64  (Cmce)
Br4I2Pd1Rb2  139  (I4/mmm)
Br4Nb1O1Tl1  5  (C2)
Br4O4Pb4Si1  14  (P21/c)
Br5Hg6S4Tl1  87  (I4/m)
Br6Cl8Cs2W6  159  (P31c)
Br6Cs2Na1Y1  225  (Fm-3m)
Br7Cs5S8Tc6  167  (R-3c)
Br9Cs5Nb2S4  71  (Immm)
Br9Nb2S4Tl5  71  (Immm)
Br9O4Pb8Tl1  85  (P4/n)
C1As1Cs1Sr1  216  (F-43m)
C1B1F3K1N1  60  (Pbcn)
C1Br18K4Zr6  2  (P-1)
C1Co2Nd2Si1  71  (Immm)
C1Cs1Sb1Sr1  216  (F-43m)
C1Cs2I18Zr7  148  (R-3)
C1F1N5O3S5  2  (P-1)
C1F2K2O6S2  14  (P21/c)
C1F2N1O2P1  82  (I-4)
C1F3I1N2O6  14  (P21/c)
C1F5N1O1S1  2  (P-1)
C1H1F3O3S1  14  (P21/c)
C1H1K1N2O2  122  (I-42d)
C1H2F3O3U1  15  (C2/c)
Ca1Cl1Fe1O2  12  (C2/m)
Ca1Co1F6Li1  163  (P-31c)
Ca1F6Ga1Li1  163  (P-31c)
Ca1F8Hf1Li2  82  (I-4)
Ca1Fe1Ge2O6  15  (C2/c)
Ca1Fe1O1Se1  36  (Cmc21)
Ca1Fe1O1Se1  62  (Pnma)
Ca1Fe1O6Si2  15  (C2/c)
Ca1Ga1La1O4  33  (Pna21)
Ca1Ga1Li1N2  14  (P21/c)
Ca1Ge1Li2O4  121  (I-42m)
Ca1Ge1Mg1O4  62  (Pnma)
Ca1Ge1O5Ti1  14  (P21/c)
Ca1Ge1O5Zr1  2  (P-1)
Ca1Ge2O6Zn1  15  (C2/c)
Ca1Li2O4Si1  121  (I-42m)
Ca1Li2O7Ta2  33  (Pna21)
Ca1Li2O7Ta2  62  (Pnma)
Ca1Li2O7Ta2  63  (Cmcm)
Ca1Mg1O4Si1  62  (Pnma)
Ca1Mg1O6Si2  14  (P21/c)
Ca1Mg1O6Si2  15  (C2/c)
Ca1Mg2O12S3  176  (P63/m)
Ca1Mo1O6Sr2  225  (Fm-3m)
Ca1Mo1O6Sr2  25  (Pmm2)
Ca3Cu1Ir1O6  15  (C2/c)
Ca3Cu1O6Rh1  15  (C2/c)
Ca3Cu2P4Zn2  164  (P-3m1)
Ca3Ga1Na3P4  186  (P63mc)
Ca3Hf1O9Si2  14  (P21/c)
Ca3In1Na3P4  186  (P63mc)
Ca3Ir1Na1O6  167  (R-3c)
Ca3K2O10Si3  15  (C2/c)
Ca3K2O10Si3  2  (P-1)
Ca3Li1N5Si2  15  (C2/c)
Ca3Li4N6Si2  12  (C2/m)
Ca3Mg1O8Si2  14  (P21/c)
Ca3Na2O9Ta2  155  (R32)
Ca3O9Si2Sn1  14  (P21/c)
Ca3O9Si2Zr1  14  (P21/c)
Ca4Cu3P5Zn2  194  (P63/mmc)
Ca4K2O21Si8  2  (P-1)
Ca5Cl1O12P3  176  (P63/m)
Ca5Cl1O12V3  176  (P63/m)
Ca7N9Nb1Si2  11  (P21/m)
Cd1Ce2O2Se2  137  (P42/nmc)
Cd1Cl1S2Sb1  62  (Pnma)
Cd1Cl2O2Pb2  12  (C2/m)
Cd1Cl6K1Rb3  161  (R3c)
Cd1Co1F6Li1  163  (P-31c)
Cl1La1Mo1O4  14  (P21/c)
Cl1La1Nb2O6  62  (Pnma)
Cl1La1O7Pb6  12  (C2/m)
Cl1La3O8Si2  15  (C2/c)
Cl1La3P6Zn4  63  (Cmcm)
Cl1La3S8Si2  15  (C2/c)
Cl1Lu1Mo1O4  2  (P-1)
Cl1Lu1O3Se1  62  (Pnma)
Cl1O12P3Pb5  176  (P63/m)
Cl1O12P3Sr5  176  (P63/m)
Cl1O12Pb5V3  176  (P63/m)
Cl1O12Sr5V3  176  (P63/m)
Cl1O2Pb1Sb1  63  (Cmcm)
Cl1O3Se1Tb1  62  (Pnma)
Cl1O3Se1Tm1  62  (Pnma)
Cl1O4Pb1Re1  31  (Pmn21)
Cl10Cu4K4O1  15  (C2/c)
Cl10K4O1Re2  139  (I4/mmm)
Cl10K4O1Ru2  139  (I4/mmm)
Cl10Mg1O6P4  2  (P-1)
Cl10Mo2N4S4  2  (P-1)
Cl10N6S8Se2  14  (P21/c)
Cl10O2P2Sn1  58  (Pnnm)
Cl11N1Re2S2  15  (C2/c)
Cl12Hf2O2S2  14  (P21/c)
Co1Cr1P1Ti1  216  (F-43m)
Co1Cs2F6Na1  166  (R-3m)
Co1Er3Ga1S7  173  (P63)
Co1F6Na1Rb2  225  (Fm-3m)
Co1Ir1La2O6  14  (P21/c)
Co1La2Mn1O6  14  (P21/c)
Co1Li3Na2O4  58  (Pnnm)
Co1N6Na3O12  148  (R-3)
Co1Nb1O6Sr2  87  (I4/m)
Co1O6Re1Sr2  14  (P21/c)
Co2Na3O6Sb1  12  (C2/m)
Co3In1S2Sn1  166  (R-3m)
Cr1Cs1Li1O4  14  (P21/c)
Cr1Cu1F7Na2  62  (Pnma)
Cr1Ga1Hf1V1  216  (F-43m)
Cr1Ga1Ti1V1  216  (F-43m)
Cr1Ga1V1Zr1  216  (F-43m)
Cr1Ge1Sc1V1  216  (F-43m)
Cr1Hf1In1V1  216  (F-43m)
Cr1Hg1O6Pb2  2  (P-1)
Cr1Hg3O8Pb2  14  (P21/c)
Cr1I2O10Th1  19  (P212121)
Cr1In1Ti1V1  216  (F-43m)
Cr1In1V1Zr1  216  (F-43m)
Cr1Li1O4Rb1  159  (P31c)
Cs2F6Mn1Na1  225  (Fm-3m)
Cs2F6Mn1Na1  166  (R-3m)
Cs2F6Na1Sc1  225  (Fm-3m)
Cs2F6Na1Ti1  166  (R-3m)
Cs2F6Na1Tl1  225  (Fm-3m)
Cs2Ga1Li3O4  72  (Ibam)
Cs2Gd6N2Te7  12  (C2/m)
Cs2Ge1Li2O4  2  (P-1)
Cs2Ge3O9Sn1  176  (P63/m)
Cs2Ge3O9Ti1  176  (P63/m)
Cs2Hg2Se5U1  13  (P2/c)
Cs2Hg3S8Sn2  2  (P-1)
Cs2I6O18Pt1  148  (R-3)
Cs2I6O18Zr1  148  (R-3)
Cs2In1Na3O4  14  (P21/c)
Cs2Li1Mn1O4  36  (Cmc21)
Cs2Li1Nb1S4  2  (P-1)
Cs2Li2O4Si1  2  (P-1)
Cs2Li2O4Ti1  2  (P-1)
Cs2Na3O4Tl1  14  (P21/c)
Cs2O12Se1W3  173  (P63)
Cs2O12Sr1V4  123  (P4/mmm)
Cs2O12Te1W3  173  (P63)
Cs2O13P4Ti1  2  (P-1)
Cs2O14P4Pd3  36  (Cmc21)
Cu2Fe1S4Si1  31  (Pmn21)
Cu2Fe1S4Sn1  81  (P-4)
Cu2Fe1S4Sn1  121  (I-42m)
Cu2Ge1Hg1S4  31  (Pmn21)
Cu2Ge1Hg1S4  121  (I-42m)
Cu2Ge1Mg1S4  31  (Pmn21)
Cu2Ge1S4Zn1  31  (Pmn21)
Cu2Ge1S4Zn1  121  (I-42m)
Cu2Hg1S4Si1  31  (Pmn21)
Cu2Hg1S4Sn1  121  (I-42m)
Cu2In2S6Si1  9  (Cc)
Cu2K1Nb1Se4  40  (Ama2)
Cu2K1Se4Ta1  40  (Ama2)
Cu2K2P4Se10  14  (P21/c)
Cu2Li1P2Tb1  164  (P-3m1)
Cu2Li2O6Te1  12  (C2/m)
Cu2Mg1S4Si1  31  (Pmn21)
Cu2Mo1O7Se1  14  (P21/c)
Cu2Na1Nb1S4  40  (Ama2)
Cu2Na2O6Te1  12  (C2/m)
Cu2Na3O6Sb1  12  (C2/m)
Cu2P2Se6Tl2  14  (P21/c)
Cu2Rb2S4Sn1  72  (Ibam)
Cu2Rb2S4Ti1  132  (P42/mcm)
Cu2Rb2S5Sb2  14  (P21/c)
F14O2Os1Sb2  2  (P-1)
F15O1Sb1Xe2  11  (P21/m)
F18Nb3O1Rb5  108  (I4cm)
F18P2Pb1Xe3  12  (C2/m)
F18P2Sr1Xe3  12  (C2/m)
F2I1N1O1S1  14  (P21/c)
F2O24P6Sr10  176  (P63/m)
F2Sb2Se4Sr2  129  (P4/nmm)
F2Se3Sn1Sr2  62  (Pnma)
F20O2Re2Sb2  3  (P2)
F20O4Te4Xe1  2  (P-1)
F30Mo1O6Te6  2  (P-1)
F6Fe1Li1Mn1  150  (P321)
F6Ga1Li1Rb2  166  (R-3m)
F6Mn1Na1Rb2  139  (I4/mmm)
F6Na1Rb2Rh1  225  (Fm-3m)
F6Na1Rh1Tl2  225  (Fm-3m)
F7Fe1Na2Ni1  44  (Imm2)
F7Ga1Na2Ni1  74  (Imma)
F7In1Mg1Na2  62  (Pnma)
F7In1Na2Ni1  62  (Pnma)
Fe1Ge1Li2S4  7  (Pc)
Fe1Hf1O6Sr2  139  (I4/mmm)
Fe1In1La3S7  173  (P63)
Fe1La3Mn1S7  173  (P63)
Ga2Ge2O8Sr1  14  (P21/c)
Ga2In6O8Pt1  225  (Fm-3m)
Ga2O16P5Rb1  7  (Pc)
Ga2O8Si2Sr1  15  (C2/c)
Ga2O8Si2Sr1  14  (P21/c)
Ga3O20P6Rb1  20  (C2221)
Ga9O2S13Tl3  174  (P-6)
Gd1O6Ru1Sr2  14  (P21/c)
Ge1Ho1Na1O4  62  (Pnma)
Ge1In1Li1O4  62  (Pnma)
Ge1In2Li2S6  9  (Cc)
Ge1In2Na2S6  9  (Cc)
Ge1In7Ir1O8  216  (F-43m)
Ge1K1La1Se4  4  (P21)
Ge1K2O15Si6  9  (Cc)
Ge1La2Mg1O6  146  (R3)
Ge1Li1Nb1O5  62  (Pnma)
Ge1Li1O4Sc1  62  (Pnma)
Ge1Li1O5Ta1  14  (P21/c)
Ge1Li1O5Ta1  15  (C2/c)
Ge1Li2Mo3O8  186  (P63mc)
Ge1Li2O4Rb2  2  (P-1)
Ge1Li2O4Zn1  7  (Pc)
Ge1Li2O5Ti1  129  (P4/nmm)
Ge1Li2Pb1S4  121  (I-42m)
H1Ga1Ge1Sr1  156  (P3m1)
H1Ga1Si1Sr1  156  (P3m1)
H1Ga1Sn1Sr1  156  (P3m1)
H1K2N1O6S2  15  (C2/c)
