BCS-ID;MSG;chem. formula;ICSD;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.3;4.7;Ho Ni O3;88042;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.0.22;4.9;K2 Mn3 V2 C1 O11;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.253;5.13;D2 Cs2 Fe1 Cl5 O1;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.37;5.15;U3 Al2 Si3;;'0.0';0.0019;'Trivial';0;'1.0';;;;'2.0';0.0096;'Trivial';0;'3.0';;;;'4.0';0.0184;'Trivial';0;'5.0';;;;'6.0';0.0041;'Trivial';0
0.574;5.15;Mn1 Fe1 F5 O2 H4;202193;'0.0';;;;'1.0';0.5656;'Trivial';0;'2.0';0.8892;'Trivial';0;'3.0';1.3058;'Trivial';0;'4.0';1.7666;'Trivial';0;'5.0';;;;'6.0';;;
1.1;5.16;Cu2 Mn Sn S4;56601;'0.0';0.3405;'Trivial';0;'1.0';0.3942;'Trivial';0;'2.0';0.4096;'Trivial';0;'3.0';0.4125;'Trivial';0;'4.0';0.4111;'Trivial';0;'5.0';;;;'6.0';;;
1.7;5.16;Nd Fe3 B4 O12;83507;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.9;5.16;Y1 Fe3 B4 O12;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.562;5.16;Ge1 Ni2 O4;69508;'0.0';1.2226;'Trivial';0;'1.0';1.7383;'Trivial';0;'2.0';1.9862;'Trivial';0;'3.0';2.1459;'Trivial';0;'4.0';;;;'5.0';;;;'6.0';;;
1.708;5.16;Cr1 P1 S4;937;'0.0';0.7984;'Trivial';0;'1.0';1.0202;'Trivial';0;'2.0';1.1913;'Trivial';0;'3.0';1.3239;'Trivial';0;'4.0';1.4255;'Trivial';0;'5.0';;;;'6.0';;;
1.726;5.16;Ru1 Cl3;20717;'0.0';0.0016;'Trivial';0;'1.0';0.3142;'Trivial';0;'2.0';0.921;'Trivial';0;'3.0';1.4861;'Trivial';0;'4.0';1.959;'Trivial';0;'5.0';;;;'6.0';;;
1.732;5.16;Mn1 Sn1 Cu2 S4;42489;'0.0';0.3598;'Trivial';0;'1.0';0.4864;'Trivial';0;'2.0';0.5869;'Trivial';0;'3.0';0.675;'Trivial';0;'4.0';0.7585;'Trivial';0;'5.0';;;;'6.0';;;
2.16;6.2;Ce2 Pd Ge3;427680;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.28;7.27;Yb2 Cu2 O5;79432;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.73;7.27;Cu2 Mn1 Si1 S4;;'0.0';1.105;'Trivial';0;'1.0';1.401;'Trivial';0;'2.0';1.6672;'Trivial';0;'3.0';1.8805;'Trivial';0;'4.0';2.0345;'Trivial';0;'5.0';;;;'6.0';;;
1.733;7.27;Ge1 Mn1 Cu2 S4;42490;'0.0';0.3484;'Trivial';0;'1.0';0.4878;'Trivial';0;'2.0';0.594;'Trivial';0;'3.0';0.6804;'Trivial';0;'4.0';0.7546;'Trivial';0;'5.0';;;;'6.0';;;
1.55;7.29;Na2 Mn F5;;'0.0';0.9625;'Trivial';0;'1.0';;;;'2.0';1.8369;'Trivial';0;'3.0';2.1887;'Trivial';0;'4.0';2.5096;'Trivial';0;'5.0';;;;'6.0';;;
0.977;8.34;Nd1 Pd1 In1;153004;'0.0';0.0097;'Trivial';0;'1.0';;;;'2.0';0.0077;'Trivial';0;'3.0';;;;'4.0';0.0089;'Trivial';0;'5.0';;;;'6.0';0.014;'Trivial';0
1.136;8.35;Ag Cr S2;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.561;8.35;Ge1 Ni2 O4;69508;'0.0';1.2592;'Trivial';0;'1.0';1.7682;'Trivial';0;'2.0';1.9885;'Trivial';0;'3.0';2.1485;'Trivial';0;'4.0';2.2833;'Trivial';0;'5.0';;;;'6.0';;;
1.563;8.35;Ge1 Ni2 O4;69508;'0.0';1.208;'Trivial';0;'1.0';1.5956;'Trivial';0;'2.0';1.7692;'Trivial';0;'3.0';1.913;'Trivial';0;'4.0';2.0316;'Trivial';0;'5.0';;;;'6.0';;;
1.108;8.36;Tb Mn2 O5;84353;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.109;8.36;Ho Mn2 O5;84354;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.17;8.36;Tm5 Ni2 In4;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.75;8.36;Bi Mn2 O5;;'0.0';;;;'1.0';;;;'2.0';1.5638;'Trivial';0;'3.0';1.5732;'Trivial';0;'4.0';1.5159;'Trivial';0;'5.0';;;;'6.0';;;
0.722;9.37;Mn4 Nb2 O9;;'0.0';0.5254;'Trivial';0;'1.0';0.7103;'Trivial';0;'2.0';0.8779;'Trivial';0;'3.0';1.0467;'Trivial';0;'4.0';1.2182;'Trivial';0;'5.0';;;;'6.0';;;
0.5;9.39;Mn Ti O3;;'0.0';1.2764;'Trivial';0;'1.0';1.6169;'Trivial';0;'2.0';1.9518;'Trivial';0;'3.0';2.2802;'Trivial';0;'4.0';2.5944;'Trivial';0;'5.0';;;;'6.0';;;
0.57;9.39;Sc Fe O3;262384;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.111;9.4;Gd Bi Pt;58786;'0.0';0.0275;'Trivial';0;'1.0';;;;'2.0';0.0021;'Trivial';0;'3.0';;;;'4.0';0.0004;'Trivial';0;'5.0';;;;'6.0';0;'Trivial';0
1.232;9.4;Mn1 Cu1 Sb1;628385;'0.0';0.2078;'Trivial';0;'1.0';0.1934;'Trivial';0;'2.0';0.2064;'Trivial';0;'3.0';0.2391;'Trivial';0;'4.0';0.2145;'Trivial';0;'5.0';;;;'6.0';;;
1.58;9.4;La2 O2 Fe2 O Se2;;'0.0';0.0796;'Trivial';0;'1.0';0.3856;'Trivial';0;'2.0';1.0397;'Trivial';0;'3.0';1.5154;'Trivial';0;'4.0';1.9758;'Trivial';0;'5.0';;;;'6.0';;;
1.12;9.41;Ba Fe2 Se3;424315;'0.0';;;;'1.0';0.6903;'Trivial';0;'2.0';0.8502;'Trivial';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.79;9.41;Li2 Co Si O4;245536;'0.0';0.9204;'Trivial';0;'1.0';1.8389;'Trivial';0;'2.0';2.5213;'Trivial';0;'3.0';3.1869;'Trivial';0;'4.0';3.8137;'Trivial';0;'5.0';;;;'6.0';;;
