Compound  SmmetryNum  SymetGroup
As4Ba3Cd2  12  (C2/m)
As4Ba3Zn2  12  (C2/m)
As4Cd5Rb2  63  (Cmcm)
As4Ge1Te7  164  (P-3m1)
As6Fe7O24  2  (P-1)
Au1Ba1Bi1  194  (P63/mmc)
Au1Ba1Sb1  194  (P63/mmc)
Au1Ba2Tl7  62  (Pnma)
Au1Bi1Li2  63  (Cmcm)
Au1Bi1Li2  63  (Cmcm)
Au1Bi1Na2  63  (Cmcm)
Au1Bi2Pr1  129  (P4/nmm)
Au1Ca1Ga1  62  (Pnma)
Au1Ca1In1  62  (Pnma)
Au1Cd1Eu1  62  (Pnma)
Au1Cd1La1  189  (P-62m)
Au1Ce1Cu5  62  (Pnma)
Au1Ce1In1  189  (P-62m)
Au1Ce1Sb1  194  (P63/mmc)
Au1Cl1Te2  63  (Cmcm)
Au1Cl5O18  15  (C2/c)
Au1Cs3Pb4  59  (Pmmn)
Au1Eu1In2  63  (Cmcm)
Au1Eu1In4  63  (Cmcm)
Au1Eu1Zn1  62  (Pnma)
Au1Eu2Ge3  69  (Fmmm)
Au1Ga1Li2  216  (F-43m)
Au1Ga1Mg1  189  (P-62m)
Au1Gd1In1  189  (P-62m)
Au1Ho1Pb1  216  (F-43m)
Au1Ho1Sn1  216  (F-43m)
Au1In1Nd1  189  (P-62m)
Au1In1Se2  122  (I-42d)
Au1In1Sr1  62  (Pnma)
Au1In2Na1  63  (Cmcm)
Au1La1Sb2  129  (P4/nmm)
Au1Lu1Ni4  216  (F-43m)
Au1Na1Sn1  62  (Pnma)
Au1Ni4Sc1  216  (F-43m)
Au1Ni4Tb1  216  (F-43m)
Au1Ni4Tm1  216  (F-43m)
Au1Pb1Tb1  216  (F-43m)
Au1Pb4Rb3  59  (Pmmn)
Au1Pr1Sb2  129  (P4/nmm)
Au1Pr1Sn1  194  (P63/mmc)
Au1Rb3Sn4  59  (Pmmn)
Au1Sn1Tb1  194  (P63/mmc)
Au2Ba1In2  62  (Pnma)
Au2Ba1Sb2  11  (P21/m)
Au2Ca1Ge2  139  (I4/mmm)
Au2Ca1Si2  139  (I4/mmm)
Au2Ce1Si2  139  (I4/mmm)
Au2Cl6Cs2  225  (Fm-3m)
Au2Cl6Cs2  139  (I4/mmm)
Au2Dy1Si2  139  (I4/mmm)
Au2Er1Si2  139  (I4/mmm)
Au2Eu2Sn5  11  (P21/m)
Au2Ga2Sr1  129  (P4/nmm)
Au2Gd1Si2  139  (I4/mmm)
Au2Ge2Sr1  139  (I4/mmm)
Au2In1Lu1  225  (Fm-3m)
Au2In1Sc1  225  (Fm-3m)
Au2In2Sr1  62  (Pnma)
Au2In4Nd1  62  (Pnma)
Au2In4Yb1  11  (P21/m)
Au2Nd1Si2  139  (I4/mmm)
Au2Ni4Si7  12  (C2/m)
Au2Pu1Si2  139  (I4/mmm)
Au2Si2Sr1  139  (I4/mmm)
Au2Si2Sr1  139  (I4/mmm)
Au2Si2Yb1  139  (I4/mmm)
Au2Sn2Sr1  129  (P4/nmm)
Au3Ca3In1  62  (Pnma)
Au3Cs1Ga2  62  (Pnma)
Au3Ga2Rb1  62  (Pnma)
Au3Ga8Tb3  71  (Immm)
Au3In3Sr1  59  (Pmmn)
Au3Rb2Tl1  51  (Pmma)
Au4Ce1Si2  65  (Cmmm)
Au4Ce1Zn2  139  (I4/mmm)
Au4Ga2Na1  14  (P21/c)
Au5Tb3Zn1  63  (Cmcm)
Au6Ce3Sn5  59  (Pmmn)
Au8Sn3Sr3  58  (Pnnm)
B10Ce2Ni1  55  (Pbam)
B10Fe1Th2  55  (Pbam)
B10Ni1Th2  55  (Pbam)
B13Co1Er4  128  (P4/mnc)
B13Co1Gd4  128  (P4/mnc)
B14Ho4Ni1  128  (P4/mnc)
B4Co11Pr3  191  (P6/mmm)
B4Co11Pr3  191  (P6/mmm)
B4Co11Tb3  191  (P6/mmm)
B4Co11Tm3  191  (P6/mmm)
B6Gd1Ni12  166  (R-3m)
B6Lu2Ni21  225  (Fm-3m)
B6Ni20Ti3  225  (Fm-3m)
B6Ni20Zr3  225  (Fm-3m)
B6Ni21Sc2  225  (Fm-3m)
B6Ni21Yb2  225  (Fm-3m)
Ba1Bi1Na1  189  (P-62m)
Ba1Bi2Pd2  11  (P21/m)
Ba1Cd2Ge2  139  (I4/mmm)
Ba1Cd2Pt1  63  (Cmcm)
Ba1Cd4Pt2  136  (P42/mnm)
Ba1Co2Ge2  139  (I4/mmm)
Ba1Co2Sn8  66  (Cccm)
Ba1Cu10P4  12  (C2/m)
Ba1Cu2Sb2  129  (P4/nmm)
Ba1Dy2Se4  62  (Pnma)
Ba1Er2Se4  62  (Pnma)
Ba1Er2Te4  62  (Pnma)
Ba1Fe2Se3  62  (Pnma)
Ba1Fe2Se3  63  (Cmcm)
Ba1Ga1Ge1  194  (P63/mmc)
Ba1Ga2Pt2  14  (P21/c)
Ba1Gd2Se4  62  (Pnma)
Ba1Gd2Te4  62  (Pnma)
Ba1Ge1Mg1  129  (P4/nmm)
Ba1Ge1Ni1  62  (Pnma)
Ba1Ge1Ni2  59  (Pmmn)
Ba1Ge2Mg2  139  (I4/mmm)
Ba1Ge2Rh2  139  (I4/mmm)
Ba1Ge2Ru2  70  (Fddd)
Ba1Ge3Mg4  123  (P4/mmm)
Ba1Hg2Tl2  136  (P42/mnm)
Ba1Ho2Te4  62  (Pnma)
Ba1In2Pt1  63  (Cmcm)
Ba1Mg1Pb1  129  (P4/nmm)
Ba1Mg2Pb2  129  (P4/nmm)
Ba1Mg2Sn2  129  (P4/nmm)
Ba1Mg4Si3  123  (P4/mmm)
Ba1Mn1Sb2  139  (I4/mmm)
Ba1Mn2Sb2  139  (I4/mmm)
Ba1Ni10P6  64  (Cmce)
Ba1Ni2Si2  63  (Cmcm)
Ba1O15V10  64  (Cmce)
Ba1Pd1Sb2  63  (Cmcm)
Ba1Pd2Sb2  139  (I4/mmm)
Ba1Pt2Sb2  12  (C2/m)
Ba1Rh2Si2  14  (P21/c)
Ba1Ru2Sb2  139  (I4/mmm)
Ba1Ru3Sn6  63  (Cmcm)
Ba1Se3Ti1  194  (P63/mmc)
Ba1Se4Tm2  62  (Pnma)
Ba1Se4Yb2  62  (Pnma)
Ba1Sn2Zn2  129  (P4/nmm)
Ba1Te4Th1  12  (C2/m)
Ba1Te4Tm2  62  (Pnma)
Ba2Bi4Cd3  64  (Cmce)
Ba2Ca2Sn6  64  (Cmce)
Ba2Cd2Sb3  12  (C2/m)
Ba2F10Ni3  12  (C2/m)
Ba2F18Ni7  2  (P-1)
Ba2Fe1Se3  62  (Pnma)
Ba2Ge4Ni5  12  (C2/m)
Ba2Ge4Pd5  64  (Cmce)
Ba2Mg3Si4  12  (C2/m)
Ba2O18Ru7  2  (P-1)
Ba3Bi4Li4  71  (Immm)
Ba3Cd2Sb4  12  (C2/m)
Ba3Li4Sb4  71  (Immm)
Ba3Li4Sn8  12  (C2/m)
Ba5Fe5O14  63  (Cmcm)
Ba7Ir6O19  12  (C2/m)
Be1Hf1Si1  194  (P63/mmc)
Be1Si1Zr1  194  (P63/mmc)
Be2Ca1Ge2  129  (P4/nmm)
Bi1Ca1Li1  62  (Pnma)
Bi1Co1Pt1  216  (F-43m)
Bi1Ho1Pt1  216  (F-43m)
Bi1Ho5Ni2  140  (I4/mcm)
Bi1Li1Yb1  62  (Pnma)
Bi1Se2Tl1  166  (R-3m)
Bi2Ca1Mn2  164  (P-3m1)
Bi2Ce1Ni2  129  (P4/nmm)
Bi2Dy1Ni2  129  (P4/nmm)
Bi2Eu1Mn1  139  (I4/mmm)
Bi2Fe1Ti4  140  (I4/mcm)
Bi2Ge1Te4  166  (R-3m)
Bi2La1Li1  129  (P4/nmm)
Bi2Li3Pr1  164  (P-3m1)
Bi2Mn4O10  55  (Pbam)
Bi2Ni3Se2  12  (C2/m)
Bi2Pb1Te4  166  (R-3m)
Bi2Pb2Se5  164  (P-3m1)
Bi2Pb2Te5  164  (P-3m1)
Bi2Pd2Sr1  129  (P4/nmm)
Bi2Pd2Sr1  11  (P21/m)
Bi2Pd3Se2  12  (C2/m)
Bi2Pd3Se2  12  (C2/m)
Bi2Pd3Se2  12  (C2/m)
Bi2Rh3Si2  12  (C2/m)
Bi2Se1Te2  166  (R-3m)
Bi2Se2Te1  166  (R-3m)
Bi2Sn1Te4  166  (R-3m)
Bi4Ge1Te7  164  (P-3m1)
Bi4Pb1Te7  164  (P-3m1)
Bi4Sn1Te7  164  (P-3m1)
Bi5Ce3Mn1  193  (P63/mcm)
Bi6In2Sr5  55  (Pbam)
Bi6K10Sn2  14  (P21/c)
Bi8Ca3Pd4  55  (Pbam)
Br2Ca3Si1  139  (I4/mmm)
Br2Ca3Si1  71  (Immm)
Br2Ca3Si1  187  (P-6m2)
Br2Ce4Ga5  65  (Cmmm)
Br2Ge3La3  12  (C2/m)
Br3Ce3Ga1  221  (Pm-3m)
Br3Cr1In1  14  (P21/c)
Br3Cs1Ge1  221  (Pm-3m)
Br3Cs1Pb1  221  (Pm-3m)
Br6Cd1Rb4  167  (R-3c)
Br7Mn2Rb3  139  (I4/mmm)
C1Ga40Mo8  148  (R-3)
C1La6Mg23  225  (Fm-3m)
C1Mg23Nd6  225  (Fm-3m)
C10Cl4La8  12  (C2/m)
C11Er7Ru2  63  (Cmcm)
C3Er2Fe17  166  (R-3m)
C3Fe17Ho2  166  (R-3m)
C3Fe17Nd2  166  (R-3m)
C3Fe17Tb2  166  (R-3m)
C4Er4Ni13  65  (Cmmm)
C4Lu4Ni13  65  (Cmmm)
C4Ni13Yb4  65  (Cmmm)
C6Cr20Mo3  225  (Fm-3m)
C6Cr21Mo2  225  (Fm-3m)
C6Cr22Mo1  225  (Fm-3m)
Ca1Cd1Ge1  189  (P-62m)
Ca1Cd1Pd1  62  (Pnma)
Ca1Cd1Pt1  62  (Pnma)
Ca1Cd1Sn1  189  (P-62m)
Ca1Co2Ge2  139  (I4/mmm)
Ca1Co2Si2  139  (I4/mmm)
Ca1Cu2Si2  139  (I4/mmm)
Ca1Cu2Sn2  12  (C2/m)
Ca1Ga1Sn1  194  (P63/mmc)
Ca1Ga2Ni1  63  (Cmcm)
Ca1Ge1Pt1  62  (Pnma)
Ca1Ge2Ir2  139  (I4/mmm)
Ca1Ge2Mn2  139  (I4/mmm)
Ca1Ge2Ni1  63  (Cmcm)
Ca1Ge2Ni2  139  (I4/mmm)
Ca1Ge2Pd2  139  (I4/mmm)
Ca1Ge2Pt1  71  (Immm)
Ca1Ge2Rh2  139  (I4/mmm)
Ca1Ge2Ru2  139  (I4/mmm)
Ca1Ge2Zn2  139  (I4/mmm)
Ca1Ge3Ni5  127  (P4/mbm)
Ca1In1Rh1  62  (Pnma)
Ca1In2Ir1  62  (Pnma)
Ca1In2Ni1  63  (Cmcm)
Ca1In2Pd1  63  (Cmcm)
Ca1In2Pt1  63  (Cmcm)
Ca1In4Ni1  63  (Cmcm)
Ca1In4Pd1  63  (Cmcm)
Ca1Mg1Ni4  216  (F-43m)
Ca1Mg1Pd1  62  (Pnma)
Ca1Mn2Sb2  164  (P-3m1)
Ca1Ni2Si1  194  (P63/mmc)
Ca1Ni2Si2  139  (I4/mmm)
Ca1Ni4Sn2  140  (I4/mcm)
Ca1Pb1Pd1  189  (P-62m)
Ca1Pb1Pd1  62  (Pnma)
Ca1Pb1Pt1  62  (Pnma)
Ca1Pd1Si1  14  (P21/c)
Ca1Pd1Sn1  62  (Pnma)
Ca1Pd1Sn2  63  (Cmcm)
Ca1Pd2Si2  139  (I4/mmm)
Ca1Pt1Si1  14  (P21/c)
Ca1Pt1Si1  62  (Pnma)
Ca1Pt1Sn1  62  (Pnma)
Ca1Rh2Si2  139  (I4/mmm)
Ca1Si2Zn2  139  (I4/mmm)
Ca2Cd1Pd2  71  (Immm)
Ca2Fe7O11  12  (C2/m)
Ca2Ge1Pd3  166  (R-3m)
Ca2Ge2Ni3  51  (Pmma)
Ca2Ge2Sn1  127  (P4/mbm)
Ca2Ge3Li1  58  (Pnnm)
Ca2Ir2Si1  15  (C2/c)
Ca2Mg1Pd2  71  (Immm)
Ca2Mg1Pt2  71  (Immm)
Ca2Pd3Sb4  139  (I4/mmm)
Ca2Sn6Zn3  63  (Cmcm)
Ca3Cd8Pt4  225  (Fm-3m)
Ca3Ga2Pd2  57  (Pbcm)
Ca3Ga2Pt2  57  (Pbcm)
Ca4Ge3Ni4  63  (Cmcm)
Ca5Ga2Sb6  55  (Pbam)
Ca6Cu2Sn7  12  (C2/m)
Cd1Ce1Ni4  216  (F-43m)
Cd1Ce1Pt1  189  (P-62m)
Cd1Ce2Cu2  15  (C2/c)
Cd1Cr2Se4  227  (Fd-3m)
Cd1Cu1Pr1  189  (P-62m)
Cd1Cu2Nd2  65  (Cmmm)
Cd1Cu2Nd2  127  (P4/mbm)
Cd1Dy2Ge2  127  (P4/mbm)
Cd1Er1Ni4  216  (F-43m)
Cd1Er2Ge2  127  (P4/mbm)
Cd1Gd4Ru1  216  (F-43m)
Cd1Ge1Sr1  62  (Pnma)
Cd1Ge1Yb1  189  (P-62m)
Cd1Ge2Tm2  127  (P4/mbm)
Cd1Ge2Yb2  127  (P4/mbm)
Cd1Hg2Ti1  123  (P4/mmm)
Cd1La2Rh2  127  (P4/mbm)
Cd1Na1Sb1  62  (Pnma)
Cd1Na2Sn1  194  (P63/mmc)
Cd1Nd2Ni2  127  (P4/mbm)
Cd1Ni2Pr2  127  (P4/mbm)
Cd1Pd2Pr2  127  (P4/mbm)
Cd1Pd2Yb2  127  (P4/mbm)
Cd1Pt1Sr1  62  (Pnma)
Cd1Pt2Sr2  71  (Immm)
Cd1Sb2Sn1  122  (I-42d)
Cd1Se4Yb2  227  (Fd-3m)
Cd2Ga2Sr1  139  (I4/mmm)
Cd2Ge2Sr1  139  (I4/mmm)
Cd2Nd1Pd1  63  (Cmcm)
Cd2Pd1Sr1  63  (Cmcm)
Cd4Pt2Sr1  136  (P42/mnm)
Ce1Co1Ga1  12  (C2/m)
Ce1Co1In5  123  (P4/mmm)
Ce1Co1Sb3  57  (Pbcm)
Ce1Co2Si2  139  (I4/mmm)
Ce1Co8Mn4  139  (I4/mmm)
Ce1Cr1Se3  62  (Pnma)
Ce1Cu1In1  189  (P-62m)
Ce1Cu1In1  189  (P-62m)
Ce1Cu2Si2  139  (I4/mmm)
Ce1Cu2Sn2  129  (P4/nmm)
Ce1Cu2Zn3  191  (P6/mmm)
Ce1Fe1Ge2  63  (Cmcm)
Ce1Fe1Sb2  129  (P4/nmm)
Ce1Fe1Si2  63  (Cmcm)
Ce1Fe2Ge2  139  (I4/mmm)
Ce1Fe2Ge2  139  (I4/mmm)
Ce1Ga1Rh1  62  (Pnma)
Ce1Ga2Ni1  65  (Cmmm)
Ce1Ga2Ni1  65  (Cmmm)
Ce1Ga2Pd2  129  (P4/nmm)
Ce1Ga4Os1  51  (Pmma)
Ce1Ga6Ni1  123  (P4/mmm)
Ce1Ga6Pd1  123  (P4/mmm)
Ce1Ge1Pd1  62  (Pnma)
Ce1Ge1Pt1  59  (Pmmn)
Ce1Ge1Sc1  139  (I4/mmm)
Ce1Ge1Zn1  194  (P63/mmc)
Ce1Ge2Ir2  129  (P4/nmm)
Ce1Ge2Ni1  63  (Cmcm)
Ce1Ge2Ni2  139  (I4/mmm)
Ce1Ge2Pd2  139  (I4/mmm)
Ce1Ge2Pt2  129  (P4/nmm)
Ce1Ge3Ru1  223  (Pm-3n)
Ce1Ge4Ni9  140  (I4/mcm)
Ce1Ge5Ru1  140  (I4/mcm)
Ce1Hg1Pd1  189  (P-62m)
Ce1In1Ir1  189  (P-62m)
Ce1In1Ni5  194  (P63/mmc)
Ce1In1Rh1  189  (P-62m)
Ce1In2Ni1  63  (Cmcm)
Ce1In2Pd1  63  (Cmcm)
Ce1In2Pd3  62  (Pnma)
Ce1In2Pt2  11  (P21/m)
Ce1In4Ni1  63  (Cmcm)
Ce1In4Pd1  63  (Cmcm)
Ce1In4Pd2  62  (Pnma)
Ce1In5Ir1  123  (P4/mmm)
Ce1In5Rh1  123  (P4/mmm)
Ce1In6Ni3  59  (Pmmn)
Ce1Ir2Si2  129  (P4/nmm)
Ce1Ir2Si2  139  (I4/mmm)
Ce1Ir2Si2  129  (P4/nmm)
Ce1Ir2Sn2  129  (P4/nmm)
Ce1Ir2Sn2  129  (P4/nmm)
Ce1Mg1Ni4  216  (F-43m)
Ce1Mg2Si2  123  (P4/mmm)
Ce1Ni1Pt1  62  (Pnma)
Ce1Ni1Sb2  129  (P4/nmm)
Ce1Ni1Sb2  129  (P4/nmm)
Ce1Ni1Sb3  57  (Pbcm)
Ce1Ni1Si2  63  (Cmcm)
Ce1Ni1Sn2  63  (Cmcm)
Ce1Ni2Sb2  129  (P4/nmm)
Ce1Ni2Sb2  129  (P4/nmm)
Ce1Ni2Sn2  139  (I4/mmm)
Ce1Ni4Si1  65  (Cmmm)
Ce1Ni9Si2  141  (I41/amd)
Ce1Ni9Si4  140  (I4/mcm)
Ce1Pb1Pd1  189  (P-62m)
Ce1Pd1Sb3  57  (Pbcm)
Ce1Pd1Sn1  189  (P-62m)
Ce1Pd1Zn1  62  (Pnma)
Ce1Pd2Sb2  129  (P4/nmm)
Ce1Pd2Si2  139  (I4/mmm)
Ce1Pd2Sn3  57  (Pbcm)
Ce1Pd2Zn3  191  (P6/mmm)
Ce1Pt1Si2  63  (Cmcm)
Ce1Pt1Si2  63  (Cmcm)
Ce1Pt1Sn1  189  (P-62m)
Ce1Pt1Zn1  62  (Pnma)
Ce1Pt2Si2  139  (I4/mmm)
Ce1Pt2Si2  129  (P4/nmm)
Ce1Pt5Sb1  148  (R-3)
Ce1Re4Si2  65  (Cmmm)
Ce1Rh2Si1  63  (Cmcm)
Ce1Rh2Si2  139  (I4/mmm)
Ce1Ru1Sn1  12  (C2/m)
Ce1Ru1Sn1  189  (P-62m)
Ce1Sb1Se1  14  (P21/c)
Ce1Sc1Si1  139  (I4/mmm)
Ce1Sn1Zn1  194  (P63/mmc)
Ce2Cu5Zn2  166  (R-3m)
Ce2Ge2Mg1  127  (P4/mbm)
Ce2Ge3Li2  63  (Cmcm)
Ce2Ge3Zn6  189  (P-62m)
Ce2Ge4Pt7  62  (Pnma)
Ce2Ge5Pd3  72  (Ibam)
Ce2In8Pt1  123  (P4/mmm)
Ce2Mg1Si2  127  (P4/mbm)
Ce2Ni2Zn1  71  (Immm)
Ce2Ni3Si5  72  (Ibam)
Ce2Pb1Zn5  63  (Cmcm)
Ce2Pt7Si4  62  (Pnma)
Ce2Rh1Si3  194  (P63/mmc)
Ce2Sn1Zn5  63  (Cmcm)
Ce3Cu4Ge4  71  (Immm)
Ce3Cu4Sn4  71  (Immm)
Ce3Ge2Rh2  57  (Pbcm)
Ce3Ge2Ru2  57  (Pbcm)
Ce3Ge3Mn2  63  (Cmcm)
Ce3Ge4Li4  71  (Immm)
Ce3In2Ru2  62  (Pnma)
Ce3Lu1Se6  58  (Pnnm)
Ce3Mn4Sn4  71  (Immm)
Ce3Ni2Si8  65  (Cmmm)
Ce3Ni2Sn7  65  (Cmmm)
Ce3Pd4Si4  71  (Immm)
Ce3Pd5Si1  74  (Imma)
Ce3Pt5Si1  74  (Imma)
Ce3Rh4Si4  71  (Immm)
Ce3Ru1Sn6  63  (Cmcm)
Ce4Co2Sn5  12  (C2/m)
Ce4Ge6Mg7  12  (C2/m)
Ce4In8Ni7  65  (Cmmm)
Ce4Rh4Si3  15  (C2/c)
Ce5Ge8Mg8  12  (C2/m)
Ce5In4Pt2  55  (Pbam)
Cl1Cu1F10  14  (P21/c)
Cl1Ga4La3  140  (I4/mcm)
Cl12N1Sc7  148  (R-3)
Cl16Mo4O2  13  (P2/c)
Cl18Mo2P2  2  (P-1)
Cl18Mo2P2  2  (P-1)
Cl2Ge3La3  12  (C2/m)
Cl2La3Si3  12  (C2/m)
Cl3Cr1Cs1  194  (P63/mmc)
Cl3Cs1Pb1  221  (Pm-3m)
Cl3Cu1Rb1  15  (C2/c)
Cl3Cu1Tl1  14  (P21/c)
Cl7Cs1Ti2  13  (P2/c)
Cl7Cs1Ti2  11  (P21/m)
Cl7Mn2Rb3  139  (I4/mmm)
Cl8Ga2Ni1  15  (C2/c)
Cl8Na2Ti3  166  (R-3m)
Cl9Cr2Cs3  194  (P63/mmc)
Co1Dy1Ga5  123  (P4/mmm)
Co1Dy1In5  123  (P4/mmm)
Co1Fe2Ga1  225  (Fm-3m)
Co1Ga1Gd1  62  (Pnma)
Co1Ga2Gd1  65  (Cmmm)
Co1Gd2Ge2  12  (C2/m)
Co1Gd2Si2  12  (C2/m)
Co1Ge1La1  129  (P4/nmm)
Co1Ge1Lu1  62  (Pnma)
Co1Ge1Mn1  62  (Pnma)
Co1Ge1Nb1  62  (Pnma)
Co1Ge1Pr1  129  (P4/nmm)
Co1Ge1Sc1  62  (Pnma)
Co1Ge1Ta1  62  (Pnma)
Co1Ge1Tb1  62  (Pnma)
Co1Ge1Tm1  62  (Pnma)
Co1Ge2Ho1  63  (Cmcm)
Co1Ge2La1  63  (Cmcm)
Co1Ge2Lu1  63  (Cmcm)
Co1Ge2Lu2  12  (C2/m)
Co1Ge2Pr1  63  (Cmcm)
Co1Ge2Sc1  55  (Pbam)
Co1Ge2Sc1  55  (Pbam)
Co1Ge2Ti1  55  (Pbam)
Co1Ge2Tm1  63  (Cmcm)
Co1Ge2Tm2  12  (C2/m)
Co1Ho1Si1  62  (Pnma)
Co1Ho1Si2  63  (Cmcm)
Co1In5Nd1  123  (P4/mmm)
Co1La1Sb3  57  (Pbcm)
Co1Lu1Si1  62  (Pnma)
Co1Lu1Sn1  62  (Pnma)
Co1Mn1Si1  62  (Pnma)
Co1Nb1Si1  62  (Pnma)
Co1Nb1Te2  64  (Cmce)
Co1Nb1Te2  14  (P21/c)
Co1Pr1Sb2  129  (P4/nmm)
Co1Pr1Si1  129  (P4/nmm)
Co1Sc2Si2  12  (C2/m)
Co1Si1Ta1  62  (Pnma)
Co1Si2Tb1  63  (Cmcm)
Co1Si2Tm1  63  (Cmcm)
Co1Si2Zr2  12  (C2/m)
Co1Sn1Tm1  62  (Pnma)
Co1Sn1Tm1  62  (Pnma)
Co1Ta1Te2  14  (P21/c)
Co1Ta4Te4  55  (Pbam)
Co17Gd2N3  166  (R-3m)
Co2Cr1Ge1  225  (Fm-3m)
Co2Cr1Si1  225  (Fm-3m)
Co2Dy1Si2  139  (I4/mmm)
Co2Er3Ge4  12  (C2/m)
Co2Eu1Ga3  63  (Cmcm)
Co2Eu1Ga8  55  (Pbam)
Co2Ga1La1  51  (Pmma)
Co2Ga1Lu6  71  (Immm)
Co2Ga1Mn1  225  (Fm-3m)
Co2Ga1Nb1  225  (Fm-3m)
Co2Ga1Pr1  51  (Pmma)
Co2Ga1Ta1  225  (Fm-3m)
Co2Ga8Yb1  55  (Pbam)
Co2Gd1Ge2  139  (I4/mmm)
Co2Gd3Ge3  63  (Cmcm)
Co2Gd3Ge4  12  (C2/m)
Co2Gd4Mg3  10  (P2/m)
Co2Ge2Sr1  139  (I4/mmm)
Co2Ge2Yb1  139  (I4/mmm)
Co2Hf1Sn1  225  (Fm-3m)
Co2Hf3Si3  63  (Cmcm)
Co2Ho1In1  51  (Pmma)
Co2Ho1In1  51  (Pmma)
Co2In1Pr1  51  (Pmma)
Co2In1Tb1  51  (Pmma)
Co2Mg3Tb4  10  (P2/m)
Co2Nb1Sn1  51  (Pmma)
Co2Nb2Te4  64  (Cmce)
Co2Nb3Si1  227  (Fd-3m)
Co2Ni1Se4  12  (C2/m)
Co2Pu1Si2  139  (I4/mmm)
Co2Si2Sr1  139  (I4/mmm)
Co2Si2Yb1  139  (I4/mmm)
Co2Si3Zr3  63  (Cmcm)
Co2Sn1Ti1  225  (Fm-3m)
Co2Sn1Zr1  225  (Fm-3m)
Co2Sn2Th1  129  (P4/nmm)
Co3Er2Ga9  63  (Cmcm)
Co3Ga2Ho1  191  (P6/mmm)
Co3Ga9Ho2  63  (Cmcm)
Co3Ga9Lu2  63  (Cmcm)
Co3Ga9Yb2  63  (Cmcm)
Co3La4O10  12  (C2/m)
Co4Ge7Sc4  139  (I4/mmm)
Co4Ge7Ti4  139  (I4/mmm)
Co4Si7Ti4  139  (I4/mmm)
Co6Ge6Ti1  191  (P6/mmm)
Co9Eu1Si2  141  (I41/amd)
Co9Pr1Si4  140  (I4/mcm)
Co9Si4Tb1  140  (I4/mcm)
Cr1Fe2Se4  12  (C2/m)
Cr1Ga2Hf1  62  (Pnma)
Cr1Ge2Hf1  55  (Pbam)
Cr1Ge2Sc1  55  (Pbam)
Cr1Ge2Sc1  55  (Pbam)
Cr1Ge2Zr1  55  (Pbam)
Cr1Ge3Nd1  194  (P63/mmc)
Cr1Hf1Si1  62  (Pnma)
Cr1Hf1Si2  55  (Pbam)
Cr1La1Sb3  57  (Pbcm)
Cr1La1Sb3  57  (Pbcm)
Cr1Mo6Se8  2  (P-1)
Cr1Nb4Si3  140  (I4/mcm)
Cr1Ni1Si1  62  (Pnma)
Cr1Pb1Ti1  216  (F-43m)
Cr1Pr2Se4  12  (C2/m)
Cr1Pr2Se4  12  (C2/m)
Cr1Rh2Se4  12  (C2/m)
Cr1Rh2Te4  12  (C2/m)
Cr1Si1Te3  148  (R-3)
Cr1Si1Zr1  62  (Pnma)
Cr1Si2Zr1  55  (Pbam)
Cr2Er1Si2  139  (I4/mmm)
Cr2Fe1Se4  12  (C2/m)
Cr2Fe1Se4  12  (C2/m)
Cr2Ga6Hf3  59  (Pmmn)
Cr2Ga6Zr3  59  (Pmmn)
Cr2Gd1Ge1  225  (Fm-3m)
Cr2Gd1Si1  225  (Fm-3m)
Cr2Gd1Si2  139  (I4/mmm)
Cr2Ge2Te6  148  (R-3)
Cr2Ge5Ti4  72  (Ibam)
Cr2Hg1Se4  227  (Fd-3m)
Cr2Nd1Si2  139  (I4/mmm)
Cr2O11Te4  14  (P21/c)
Cr2Pu1Si2  139  (I4/mmm)
Cr2Se4Zn1  227  (Fd-3m)
Cr2Si2Te6  148  (R-3)
Cr2Si2Yb1  139  (I4/mmm)
Cr2Te4Ti1  12  (C2/m)
Cr3Se5Tl1  12  (C2/m)
Cr4Nb2Si5  72  (Ibam)
Cr4Sc2Si5  72  (Ibam)
Cr4Si5Ta2  72  (Ibam)
Cr6Dy1Ge6  191  (P6/mmm)
Cr6Er1Ge6  191  (P6/mmm)
Cr6Gd1Ge6  191  (P6/mmm)
Cs8Fe4S10  2  (P-1)
Cs9F27Ni9  166  (R-3m)
Cu1Eu1In4  63  (Cmcm)
Cu1Eu1Sn2  63  (Cmcm)
Cu1Ga1Se2  122  (I-42d)
Cu1Ga5Mo2  65  (Cmmm)
Cu1Gd1In1  189  (P-62m)
Cu1Ge1Hf1  139  (I4/mmm)
Cu1Ge1Sc1  189  (P-62m)
Cu1Ge2La1  63  (Cmcm)
Cu1Ge2Pr1  63  (Cmcm)
Cu1Ge6Yb2  12  (C2/m)
Cu1Hf2Sb3  115  (P-4m2)
Cu1In1Nd1  189  (P-62m)
Cu1In1Se2  122  (I-42d)
Cu1La1Mg4  189  (P-62m)
Cu1La1Sb2  129  (P4/nmm)
Cu1La1Si1  194  (P63/mmc)
Cu1Lu1Sb2  129  (P4/nmm)
Cu1Mg4Tb1  65  (Cmmm)
Cu1Nb1Te2  11  (P21/m)
Cu1Np1Se2  14  (P21/c)
Cu1Pb1Pr1  194  (P63/mmc)
Cu1Pd2Sn1  47  (Pmmm)
Cu1Pr1Sb2  129  (P4/nmm)
Cu1Pr1Si1  194  (P63/mmc)
Cu1Pr1Sn1  194  (P63/mmc)
Cu1Pr1Sn2  63  (Cmcm)
